date,latitude,longitude,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,year,month,dayofyear,dayofweek,scaled_temperature_celsius,scaled_feels_like_celsius,scaled_wind_kph,scaled_pressure_mb,scaled_precip_mm,scaled_humidity,scaled_cloud,scaled_visibility_km,scaled_uv_index,scaled_air_quality_PM2.5,scaled_air_quality_PM10
2024-11-24,19.10726871794872,22.088990769230772,18.484615384615385,65.06358974358974,8.516923076923076,13.615384615384615,150.04615384615386,1016.1435897435897,30.018923076923073,0.011641025641025642,0.004564102564102565,67.17435897435898,39.16410256410256,18.807435897435898,65.53846153846153,9.47948717948718,5.615384615384615,2.081025641025641,12.312307692307693,19.323076923076922,451.2357435897436,53.84871794871795,13.747779487179487,6.236858974358975,23.989574358974362,33.816746153846154,1.8974358974358974,3.0153846153846153,41.723076923076924,2024.0,11.0,329.0,6.0,-0.3125087636155732,-0.30836639685958406,0.1144031134736221,0.3220930873363881,-0.06596976055732784,0.01365946250652491,-0.015364643025086853,-0.013586161002075993,-0.326594438028505,0.2707350024155256,0.1629350017055998
2024-11-25,19.10726871794872,22.088990769230772,18.77230769230769,65.63897435897437,8.702051282051283,13.835641025641028,149.0,1015.3794871794872,29.985692307692307,0.011384615384615385,0.0032307692307692306,68.23589743589744,40.94871794871795,19.063076923076924,66.07076923076923,9.678461538461539,5.733333333333333,1.998974358974359,12.603589743589742,19.66,460.10578974358975,52.5025641025641,16.469641025641025,6.76598717948718,24.77105641025641,35.33996666666667,1.9435897435897436,3.164102564102564,32.635897435897434,2024.0,11.0,330.0,0.0,-0.2814534946598472,-0.28532128916336724,0.1419510609132907,0.20485539763298385,-0.07841626606354093,0.058405589119293104,0.037012218371950754,0.06056307825299038,-0.34990258210636727,0.3177891210975715,0.22036446678254137
2024-11-26,19.10726871794872,22.088990769230772,18.81025641025641,65.76153846153846,7.8307692307692305,12.600769230769231,162.14871794871794,1015.0410256410256,29.974,0.01353846153846154,0.0047692307692307695,68.81538461538462,43.49230769230769,19.16076923076923,66.32717948717948,9.69025641025641,5.7384615384615385,2.3276923076923075,11.066153846153847,17.68102564102564,460.6669179487179,52.94871794871795,16.6516,6.911292307692308,24.127476923076923,34.43934871794872,1.876923076923077,3.005128205128205,24.338461538461537,2024.0,11.0,331.0,1.0,-0.27735707772094575,-0.2765146833135592,-0.012497035558704439,0.1529246089053015,0.026134380188649102,0.08283221862288154,0.11166429668496985,0.0649585228480072,-0.2565243298944318,0.27903830715194944,0.18640877448570395
2024-11-27,19.10726871794872,22.088990769230772,18.318461538461538,64.90153846153846,7.372307692307692,11.816923076923079,165.84102564102565,1015.4512820512821,29.986461538461537,0.014,0.004564102564102565,71.23589743589744,42.63076923076923,18.72358974358974,65.5497435897436,9.343589743589744,5.517948717948718,2.005128205128205,10.61128205128205,16.76820512820513,473.6282769230769,47.15384615384615,17.95914358974359,6.875302564102564,25.331707692307692,35.340792307692304,1.9282051282051282,3.246153846153846,16.641025641025642,2024.0,11.0,332.0,2.0,-0.3304444269696824,-0.3159248223527264,-0.11053437586495213,0.21587101948431042,0.04853809009983269,0.18486203389450756,0.08637891532088275,-0.06422932698813937,-0.34815447130052757,0.35154671274232296,0.2203955956454007
2024-11-28,19.48644559585492,24.11547409326425,18.835751295336788,65.79015544041451,7.591709844559586,12.160880829015545,167.51295336787564,1015.9067357512953,29.99958549222798,0.01227979274611399,0.004922279792746114,67.44041450777202,42.66839378238342,19.123575129533677,66.25233160621762,9.630051813471502,5.694300518134715,2.4012953367875647,10.768911917098446,17.155440414507773,420.61935751295334,65.17875647668394,13.473430051813471,6.599181347150259,22.626062176165803,33.54812694300518,1.7875647668393781,2.911917098445596,10.310880829015543,2024.0,11.0,333.0,3.0,-0.27460500374469876,-0.27986759611966294,-0.06751483302813217,0.28575213501117525,-0.0349631292237151,0.024874274795920616,0.08748316217542096,0.04252284282235027,-0.2356160641875399,0.188636041896811,0.15280734293384252
2024-11-29,18.735790862944164,20.10365431472081,18.549238578680203,65.2736040609137,7.342131979695432,11.780710659898478,166.2284263959391,1017.1827411167512,30.038680203045686,0.013705583756345178,0.002791878172588833,69.28426395939087,44.16243654822335,18.831218274111674,65.77005076142132,9.406091370558375,5.532994923857868,2.412182741116751,10.274619289340102,16.431979695431473,445.94426903553295,60.2005076142132,14.728553299492386,6.6909746192893405,25.698208121827413,36.14017512690355,1.9593908629441625,3.3197969543147208,5.258883248730965,2024.0,11.0,334.0,4.0,-0.30553294042252693,-0.3062225021916957,-0.11506354148467554,0.481532031746506,0.03424672184853622,0.10259649024673649,0.1313319777478081,-0.040937641990047596,-0.232523300949788,0.3736142121549454,0.2505344542759166
2024-11-30,19.10726871794872,22.088990769230772,18.504102564102563,65.1076923076923,7.66,12.305641025641025,148.6102564102564,1017.7128205128205,30.059179487179488,0.012307692307692308,0.004,67.04615384615384,42.12820512820513,18.717692307692307,65.43538461538462,9.557435897435898,5.656410256410257,2.612820512820513,10.64102564102564,17.05897435897436,427.6818461538461,62.62820512820513,12.798138461538462,6.59331282051282,24.952246153846154,35.337958974358976,1.912820512820513,3.230769230769231,1.9384615384615385,2024.0,11.0,335.0,5.0,-0.31040519816046164,-0.3164564547268618,-0.04940936094061188,0.5628631078010973,-0.03360884624117377,0.008255340934934543,0.07162910952516527,0.01546199458238298,-0.17552852922386064,0.32869880697564696,0.22028877144211007
2024-12-01,19.31469432989691,23.105944329896907,18.55,65.11288659793814,8.264432989690722,13.22757731958763,148.42268041237114,1016.2371134020618,30.018298969072166,0.008711340206185568,0.002422680412371134,65.61855670103093,40.20103092783505,18.670103092783506,65.22216494845361,9.688659793814432,5.711340206185567,2.6469072164948453,11.422680412371134,18.273711340206184,427.0594536082474,63.08762886597938,12.941128865979382,6.64505412371134,25.688350515463917,35.85309793814433,1.9278350515463918,3.3195876288659796,0.08247422680412371,2024.0,12.0,336.0,6.0,-0.3054507479438173,-0.32074644918296197,0.06589921300190149,0.3364425976861647,-0.2081807095525441,-0.05192094557956217,0.015068274708376737,0.06436353214083772,-0.1658455872817204,0.37302067199751276,0.2397108806386982
2024-12-02,18.90195969387755,21.082414285714286,18.554591836734694,65.15714285714286,8.029081632653062,12.839540816326531,160.76020408163265,1015.219387755102,29.978928571428572,0.01066326530612245,0.0027551020408163266,66.47448979591837,42.525510204081634,18.722959183673467,65.4234693877551,9.493367346938776,5.612244897959184,2.6255102040816327,11.150510204081632,17.793367346938776,422.8743877551021,63.54081632653061,13.706071428571429,6.7257882653061225,25.314795918367345,35.27985459183673,1.933673469387755,3.1989795918367347,0.7397959183673469,2024.0,12.0,337.0,0.0,-0.30495507697527263,-0.31598166503336816,0.017366645055001496,0.18029104263725967,-0.11343158818663229,-0.01584152686459153,0.08328965726610497,-0.008413615843122089,-0.17192379393120658,0.3505284313668167,0.21809808166423977
2024-12-03,19.31469432989691,23.105944329896907,18.39020618556701,64.90979381443299,7.347938144329897,11.802835051546392,179.65463917525773,1015.319587628866,29.98113402061856,0.0127319587628866,0.0059793814432989685,66.74226804123711,44.48969072164948,18.623195876288662,65.27783505154639,9.328865979381444,5.510309278350515,2.568556701030928,10.401546391752579,16.508247422680412,424.19672680412367,64.60051546391753,14.691613402061854,7.1011108247422685,25.60915463917526,36.314742268041236,1.9484536082474226,3.154639175257732,3.0,2024.0,12.0,338.0,1.0,-0.3226998705376174,-0.32497496396513703,-0.11229639578597893,0.19566489722241465,-0.013014370635532518,-0.004554098567540253,0.1409365943116381,-0.0697162446022684,-0.18810246197462746,0.3682521783950023,0.25711609984277184
2024-12-04,18.90195969387755,21.082414285714286,18.473469387755102,64.98163265306123,7.8,12.55280612244898,166.51020408163265,1016.6326530612245,30.020969387755102,0.010153061224489796,0.0038775510204081634,65.90306122448979,41.255102040816325,18.7375,65.45357142857142,9.414285714285715,5.545918367346939,2.508163265306122,10.973469387755102,17.568877551020407,444.537,61.84438775510204,15.246515306122449,6.936818877551021,26.48451530612245,37.51129336734694,2.0153061224489797,3.372448979591837,7.408163265306122,2024.0,12.0,339.0,2.0,-0.3137119307528954,-0.31467086338329836,-0.018495885651245412,0.397130989539375,-0.13819759404083182,-0.039928468726537145,0.04600431676157235,-0.03788396031614415,-0.20525830483337879,0.42095885879099515,0.3022292590944882
2024-12-05,19.10726871794872,22.088990769230772,18.306153846153844,64.77128205128204,8.442051282051283,13.406666666666668,147.28205128205127,1016.3128205128205,30.00974358974359,0.012717948717948718,0.0054358974358974365,66.53333333333333,42.81025641025641,18.293333333333333,64.64820512820512,9.512820512820513,5.6,2.4092307692307693,11.713333333333333,18.30717948717949,436.4418307692307,64.75384615384615,14.078405128205127,6.623520512820513,25.865856410256413,36.335012820512816,1.9743589743589745,3.353846153846154,13.738461538461538,2024.0,12.0,340.0,3.0,-0.3317729946255423,-0.35471087121356076,0.08829830647025749,0.34805848170022924,-0.013694437431232819,-0.013361145351426903,0.09164670310506756,-0.0011642523639849816,-0.23336186171705625,0.38370854822784506,0.25788035359031464
