country,year,month,avg_temperature_celsius,avg_precip_mm,observations
Costa Rica,2024.0,10.0,15.623333333333333,0.019333333333333334,30
Costa Rica,2024.0,11.0,15.058620689655172,0.03310344827586207,29
Costa Rica,2024.0,12.0,13.62258064516129,0.011612903225806452,31
Costa Rica,2025.0,1.0,18.886666666666667,0.003666666666666667,30
Costa Rica,2025.0,2.0,21.035714285714285,0.004285714285714286,28
Costa Rica,2025.0,3.0,20.638709677419357,0.000967741935483871,31
Costa Rica,2025.0,4.0,21.346666666666668,0.008666666666666666,30
Costa Rica,2025.0,5.0,21.396666666666665,0.004,30
Costa Rica,2025.0,6.0,20.733333333333334,0.02033333333333333,30
Costa Rica,2025.0,7.0,21.66774193548387,0.01032258064516129,31
Costa Rica,2025.0,8.0,21.05806451612903,0.006129032258064516,31
Costa Rica,2025.0,9.0,20.45,0.007333333333333333,30
Costa Rica,2025.0,10.0,19.951612903225808,0.023870967741935485,31
Costa Rica,2025.0,11.0,21.186666666666667,0.012333333333333333,30
Costa Rica,2025.0,12.0,20.725806451612904,0.0016129032258064516,31
Costa Rica,2026.0,1.0,20.613793103448273,0.005517241379310345,29
Costa Rica,2026.0,2.0,20.571428571428573,0.021785714285714287,28
Costa Rica,2026.0,3.0,14.786666666666667,0.0026666666666666666,30
Costa Rica,2026.0,4.0,14.966666666666667,0.008,30
Costa Rica,2026.0,5.0,16.67096774193548,0.00903225806451613,31
Costa Rica,2026.0,6.0,16.51875,0.013125000000000001,16
Cote d'Ivoire,2025.0,8.0,22.436363636363637,0.018181818181818184,11
Cote d'Ivoire,2025.0,9.0,22.78666666666667,0.01633333333333333,30
Cote d'Ivoire,2025.0,10.0,23.14516129032258,0.0064516129032258064,31
Cote d'Ivoire,2025.0,11.0,22.633333333333333,0.0033333333333333335,30
Cote d'Ivoire,2025.0,12.0,22.80322580645161,0.0032258064516129032,31
Cote d'Ivoire,2026.0,1.0,22.57,0.001,30
Cote d'Ivoire,2026.0,2.0,22.978571428571428,0.0,28
Cote d'Ivoire,2026.0,3.0,23.46333333333333,0.0016666666666666668,30
Cote d'Ivoire,2026.0,4.0,23.553333333333335,0.005000000000000001,30
Cote d'Ivoire,2026.0,5.0,23.509677419354837,0.003548387096774194,31
Cote d'Ivoire,2026.0,6.0,22.10625,0.0037500000000000003,16
Croatia,2024.0,5.0,22.058823529411764,0.023529411764705882,17
Croatia,2024.0,6.0,26.96896551724138,0.006896551724137932,29
Croatia,2024.0,7.0,31.289285714285715,0.0035714285714285718,28
Croatia,2024.0,8.0,32.274193548387096,0.0064516129032258064,31
Croatia,2024.0,9.0,21.783333333333335,0.012333333333333333,30
Croatia,2024.0,10.0,15.922580645161291,0.004838709677419356,31
Croatia,2024.0,11.0,7.403333333333333,0.006666666666666667,30
Croatia,2024.0,12.0,4.429032258064517,0.005483870967741936,31
Croatia,2025.0,1.0,5.425806451612903,0.005806451612903226,31
Croatia,2025.0,2.0,3.935714285714286,0.009285714285714286,28
Croatia,2025.0,3.0,10.438709677419356,0.01741935483870968,31
Croatia,2025.0,4.0,15.26,0.007333333333333333,30
Croatia,2025.0,5.0,17.506451612903227,0.014516129032258065,31
Croatia,2025.0,6.0,25.723333333333336,0.0016666666666666668,30
Croatia,2025.0,7.0,24.561290322580643,0.009677419354838712,31
Croatia,2025.0,8.0,22.89032258064516,0.00903225806451613,31
Croatia,2025.0,9.0,18.123333333333335,0.011666666666666667,30
Croatia,2025.0,10.0,9.832258064516129,0.005161290322580645,31
Croatia,2025.0,11.0,4.253333333333333,0.006333333333333333,30
Croatia,2025.0,12.0,1.409677419354839,0.006774193548387097,31
Croatia,2026.0,1.0,0.7433333333333346,0.009333333333333334,30
Croatia,2026.0,2.0,2.8321428571428577,0.008928571428571428,28
Croatia,2026.0,3.0,4.244827586206896,0.006896551724137932,29
Croatia,2026.0,4.0,9.54,0.007666666666666667,30
Croatia,2026.0,5.0,15.087096774193547,0.004838709677419356,31
Croatia,2026.0,6.0,16.558823529411764,0.008823529411764707,17
Cuba,2024.0,5.0,28.823529411764707,0.0011764705882352942,17
Cuba,2024.0,6.0,27.73,0.018333333333333333,30
Cuba,2024.0,7.0,26.882758620689657,0.0027586206896551726,29
Cuba,2024.0,8.0,25.683870967741935,0.013548387096774195,31
Cuba,2024.0,9.0,24.773333333333333,0.0033333333333333335,30
Cuba,2024.0,10.0,25.366666666666667,0.0016666666666666668,30
Cuba,2024.0,11.0,23.586206896551722,0.003448275862068966,29
Cuba,2024.0,12.0,21.958064516129035,0.0,31
Cuba,2025.0,1.0,18.55666666666667,0.0,30
Cuba,2025.0,2.0,19.42142857142857,0.0,28
Cuba,2025.0,3.0,18.758064516129032,0.0,31
Cuba,2025.0,4.0,20.273333333333333,0.0,30
Cuba,2025.0,5.0,23.58,0.0,30
Cuba,2025.0,6.0,23.88,0.0,30
Cuba,2025.0,7.0,24.35483870967742,0.0016129032258064516,31
Cuba,2025.0,8.0,24.225806451612904,0.0,31
Cuba,2025.0,9.0,24.046666666666667,0.0,30
Cuba,2025.0,10.0,23.174193548387095,0.0016129032258064516,31
Cuba,2025.0,11.0,20.973333333333336,0.0016666666666666668,30
Cuba,2025.0,12.0,20.26451612903226,0.0,31
Cuba,2026.0,1.0,17.96333333333333,0.0,30
Cuba,2026.0,2.0,16.84642857142857,0.0,28
Cuba,2026.0,3.0,20.85666666666667,0.0,30
Cuba,2026.0,4.0,21.743333333333332,0.004,30
Cuba,2026.0,5.0,24.716129032258067,0.011290322580645162,31
Cuba,2026.0,6.0,24.935294117647057,0.010588235294117647,17
Cyprus,2024.0,5.0,27.058823529411764,0.0,17
Cyprus,2024.0,6.0,36.31666666666667,0.0,30
Cyprus,2024.0,7.0,36.089285714285715,0.0017857142857142859,28
Cyprus,2024.0,8.0,35.53225806451613,0.0003225806451612903,31
Cyprus,2024.0,9.0,32.31666666666667,0.002,30
Cyprus,2024.0,10.0,26.47741935483871,0.0,31
Cyprus,2024.0,11.0,20.366666666666667,0.008,30
Cyprus,2024.0,12.0,17.135483870967743,0.014838709677419355,31
Cyprus,2025.0,1.0,17.574193548387097,0.005483870967741936,31
Cyprus,2025.0,2.0,13.864285714285714,0.015000000000000001,28
Cyprus,2025.0,3.0,21.364516129032257,0.0038709677419354843,31
Cyprus,2025.0,4.0,22.15666666666667,0.009666666666666667,30
Cyprus,2025.0,5.0,27.419354838709676,0.007419354838709678,31
Cyprus,2025.0,6.0,32.61333333333333,0.0003333333333333333,30
Cyprus,2025.0,7.0,34.49677419354839,0.0,31
Cyprus,2025.0,8.0,33.39032258064516,0.0,31
Cyprus,2025.0,9.0,29.873333333333335,0.0,30
Cyprus,2025.0,10.0,24.596774193548388,0.0022580645161290325,31
Cyprus,2025.0,11.0,21.543333333333333,0.0023333333333333335,30
Cyprus,2025.0,12.0,14.399999999999999,0.01838709677419355,31
Cyprus,2026.0,1.0,11.656666666666666,0.009666666666666667,30
Cyprus,2026.0,2.0,13.157142857142857,0.005714285714285714,28
Cyprus,2026.0,3.0,13.980645161290322,0.00903225806451613,31
Cyprus,2026.0,4.0,18.17,0.005,30
Cyprus,2026.0,5.0,21.787096774193547,0.0032258064516129032,31
Cyprus,2026.0,6.0,25.023529411764706,0.0,17
Czech Republic,2024.0,5.0,18.88235294117647,0.022941176470588236,17
Czech Republic,2024.0,6.0,22.986206896551725,0.010344827586206898,29
Czech Republic,2024.0,7.0,25.044444444444448,0.012962962962962964,27
Czech Republic,2024.0,8.0,25.94516129032258,0.01064516129032258,31
Czech Republic,2024.0,9.0,19.066666666666666,0.012333333333333333,30
Czech Republic,2024.0,10.0,12.490322580645161,0.009677419354838712,31
Czech Republic,2024.0,11.0,5.113333333333333,0.0016666666666666668,30
Czech Republic,2024.0,12.0,3.5161290322580645,0.004838709677419355,31
Czech Republic,2025.0,1.0,2.2677419354838713,0.006774193548387097,31
Czech Republic,2025.0,2.0,1.1928571428571435,0.0035714285714285718,28
Czech Republic,2025.0,3.0,7.061290322580645,0.00967741935483871,31
Czech Republic,2025.0,4.0,12.143333333333334,0.010333333333333333,30
Czech Republic,2025.0,5.0,13.94516129032258,0.01806451612903226,31
Czech Republic,2025.0,6.0,20.14,0.011333333333333334,30
Czech Republic,2025.0,7.0,20.54516129032258,0.015483870967741937,31
Czech Republic,2025.0,8.0,19.4,0.005161290322580645,31
Czech Republic,2025.0,9.0,14.58,0.009333333333333334,30
Czech Republic,2025.0,10.0,8.425806451612903,0.015806451612903224,31
Czech Republic,2025.0,11.0,2.7433333333333336,0.012,30
Czech Republic,2025.0,12.0,1.5709677419354844,0.0022580645161290325,31
Czech Republic,2026.0,1.0,-0.8199999999999983,0.006333333333333333,30
Czech Republic,2026.0,2.0,1.1464285714285722,0.014285714285714287,28
Czech Republic,2026.0,3.0,2.509677419354839,0.0064516129032258064,31
Czech Republic,2026.0,4.0,6.7266666666666675,0.005333333333333333,30
Czech Republic,2026.0,5.0,12.887096774193548,0.0064516129032258064,31
Czech Republic,2026.0,6.0,14.376470588235295,0.02058823529411765,17
Democratic Republic of Congo,2024.0,5.0,31.664705882352937,0.0029411764705882353,17
Democratic Republic of Congo,2024.0,6.0,31.46206896551724,0.0003448275862068966,29
Democratic Republic of Congo,2024.0,7.0,30.74285714285714,0.0,28
Democratic Republic of Congo,2024.0,8.0,31.916129032258063,0.0,31
Democratic Republic of Congo,2024.0,9.0,28.716666666666665,0.01,30
Democratic Republic of Congo,2024.0,10.0,27.86774193548387,0.024838709677419354,31
Democratic Republic of Congo,2024.0,11.0,26.9,0.03066666666666667,30
Democratic Republic of Congo,2024.0,12.0,29.032258064516128,0.016129032258064516,31
Democratic Republic of Congo,2025.0,1.0,27.719354838709677,0.00935483870967742,31
Democratic Republic of Congo,2025.0,2.0,27.788888888888888,0.009259259259259259,27
Democratic Republic of Congo,2025.0,3.0,27.75161290322581,0.010967741935483872,31
Democratic Republic of Congo,2025.0,4.0,26.91,0.01,30
Democratic Republic of Congo,2025.0,5.0,25.97741935483871,0.013225806451612905,31
Democratic Republic of Congo,2025.0,6.0,24.990000000000002,0.0,30
Democratic Republic of Congo,2025.0,7.0,22.787096774193547,0.0,31
Democratic Republic of Congo,2025.0,8.0,21.932258064516127,0.0,31
Democratic Republic of Congo,2025.0,9.0,24.273333333333333,0.0033333333333333335,30
Democratic Republic of Congo,2025.0,10.0,25.067741935483873,0.012903225806451613,31
Democratic Republic of Congo,2025.0,11.0,24.353333333333335,0.021666666666666667,30
Democratic Republic of Congo,2025.0,12.0,24.538709677419355,0.007419354838709678,31
Democratic Republic of Congo,2026.0,1.0,24.18,0.009333333333333334,30
Democratic Republic of Congo,2026.0,2.0,23.803571428571427,0.010357142857142858,28
Democratic Republic of Congo,2026.0,3.0,23.700000000000003,0.012580645161290323,31
Democratic Republic of Congo,2026.0,4.0,24.006666666666668,0.014333333333333335,30
Democratic Republic of Congo,2026.0,5.0,24.241935483870968,0.00870967741935484,31
Democratic Republic of Congo,2026.0,6.0,23.61875,0.0,16
Denmark,2024.0,5.0,18.58823529411765,0.01411764705882353,17
Denmark,2024.0,6.0,18.417241379310347,0.030689655172413795,29
Denmark,2024.0,7.0,19.282758620689656,0.021379310344827585,29
Denmark,2024.0,8.0,20.983870967741936,0.011612903225806452,31
Denmark,2024.0,9.0,18.563333333333333,0.011333333333333334,30
Denmark,2024.0,10.0,12.341935483870968,0.011935483870967743,31
Denmark,2024.0,11.0,7.0600000000000005,0.012,30
Denmark,2024.0,12.0,5.741935483870968,0.014838709677419355,31
Denmark,2025.0,1.0,3.541935483870968,0.015806451612903227,31
Denmark,2025.0,2.0,2.396428571428572,0.0064285714285714285,28
Denmark,2025.0,3.0,6.748387096774193,0.007419354838709678,31
Denmark,2025.0,4.0,10.770000000000001,0.0033333333333333335,30
Denmark,2025.0,5.0,13.138709677419355,0.012258064516129033,31
Denmark,2025.0,6.0,17.146666666666665,0.013000000000000001,30
Denmark,2025.0,7.0,19.69677419354839,0.024838709677419354,31
Denmark,2025.0,8.0,18.316129032258065,0.0064516129032258064,31
Denmark,2025.0,9.0,16.26,0.017333333333333333,30
Denmark,2025.0,10.0,10.506451612903225,0.017741935483870968,31
Denmark,2025.0,11.0,6.1433333333333335,0.010333333333333333,30
Denmark,2025.0,12.0,5.290322580645161,0.01032258064516129,31
Denmark,2026.0,1.0,0.00666666666666762,0.020666666666666667,30
Denmark,2026.0,2.0,-0.2642857142857129,0.017857142857142856,28
Denmark,2026.0,3.0,3.7766666666666664,0.010000000000000002,30
Denmark,2026.0,4.0,6.0233333333333325,0.006333333333333333,30
Denmark,2026.0,5.0,10.738709677419354,0.00967741935483871,31
Denmark,2026.0,6.0,13.700000000000001,0.018235294117647058,17
Djibouti,2024.0,5.0,34.38235294117647,0.0,17
Djibouti,2024.0,6.0,36.23793103448276,0.001724137931034483,29
Djibouti,2024.0,7.0,37.824999999999996,0.006071428571428572,28
Djibouti,2024.0,8.0,35.86129032258064,0.00903225806451613,31
Djibouti,2024.0,9.0,36.18,0.0033333333333333335,30
Djibouti,2024.0,10.0,32.483870967741936,0.0022580645161290325,31
Djibouti,2024.0,11.0,29.57,0.008333333333333333,30
Djibouti,2024.0,12.0,27.951612903225808,0.0025806451612903226,31
Djibouti,2025.0,1.0,26.677419354838708,0.005806451612903225,31
Djibouti,2025.0,2.0,27.482142857142858,0.003928571428571429,28
Djibouti,2025.0,3.0,28.641935483870967,0.007741935483870968,31
Djibouti,2025.0,4.0,30.77,0.001,30
Djibouti,2025.0,5.0,33.02258064516129,0.001935483870967742,31
Djibouti,2025.0,6.0,36.28666666666666,0.0,30
Djibouti,2025.0,7.0,39.987096774193546,0.0,31
Djibouti,2025.0,8.0,35.541935483870965,0.00870967741935484,31
Djibouti,2025.0,9.0,34.016666666666666,0.0,30
Djibouti,2025.0,10.0,30.90967741935484,0.0,31
Djibouti,2025.0,11.0,27.696666666666665,0.008333333333333333,30
Djibouti,2025.0,12.0,25.606451612903225,0.017741935483870968,31
Djibouti,2026.0,1.0,24.98,0.016666666666666666,30
Djibouti,2026.0,2.0,24.857142857142858,0.010357142857142856,28
Djibouti,2026.0,3.0,26.576666666666664,0.02033333333333333,30
Djibouti,2026.0,4.0,28.80666666666667,0.013333333333333334,30
Djibouti,2026.0,5.0,31.258064516129032,0.0019354838709677422,31
Djibouti,2026.0,6.0,33.39375,0.0,16
Dominica,2024.0,5.0,30.352941176470587,0.03294117647058824,17
Dominica,2024.0,6.0,30.013333333333332,0.03766666666666667,30
Dominica,2024.0,7.0,28.710714285714285,0.037142857142857144,28
Dominica,2024.0,8.0,28.216129032258067,0.03387096774193549,31
Dominica,2024.0,9.0,27.216666666666665,0.027000000000000003,30
Dominica,2024.0,10.0,27.799999999999997,0.02935483870967742,31
Dominica,2024.0,11.0,27.2551724137931,0.02206896551724138,29
Dominica,2024.0,12.0,25.05483870967742,0.02709677419354839,31
Dominica,2025.0,1.0,24.603333333333335,0.028000000000000004,30
Dominica,2025.0,2.0,24.775000000000002,0.04321428571428571,28
Dominica,2025.0,3.0,25.312903225806455,0.031290322580645166,31
Dominica,2025.0,4.0,25.483333333333334,0.034333333333333334,30
Dominica,2025.0,5.0,26.338709677419356,0.03967741935483871,31
Dominica,2025.0,6.0,26.476666666666667,0.043000000000000003,30
Dominica,2025.0,7.0,26.751612903225805,0.041935483870967745,31
Dominica,2025.0,8.0,27.312903225806455,0.02838709677419355,31
Dominica,2025.0,9.0,27.56,0.028333333333333332,30
Dominica,2025.0,10.0,27.416129032258063,0.031290322580645166,31
Dominica,2025.0,11.0,26.373333333333335,0.03766666666666667,30
Dominica,2025.0,12.0,25.37741935483871,0.030967741935483874,31
Dominica,2026.0,1.0,25.103333333333335,0.03833333333333334,30
Dominica,2026.0,2.0,24.985714285714288,0.026071428571428572,28
Dominica,2026.0,3.0,24.82758620689655,0.03,29
Dominica,2026.0,4.0,25.196666666666665,0.04,30
Dominica,2026.0,5.0,26.112903225806452,0.03612903225806452,31
Dominica,2026.0,6.0,26.38235294117647,0.028823529411764706,17
Dominican Republic,2024.0,5.0,27.823529411764707,0.02058823529411765,17
Dominican Republic,2024.0,6.0,28.836666666666666,0.024333333333333332,30
Dominican Republic,2024.0,7.0,26.814285714285713,0.02535714285714286,28
Dominican Republic,2024.0,8.0,26.345161290322583,0.016129032258064516,31
Dominican Republic,2024.0,9.0,25.323333333333334,0.005666666666666667,30
Dominican Republic,2024.0,10.0,25.37,0.008333333333333333,30
Dominican Republic,2024.0,11.0,23.513793103448275,0.001724137931034483,29
Dominican Republic,2024.0,12.0,22.612903225806452,0.0,31
Dominican Republic,2025.0,1.0,21.53666666666667,0.0016666666666666668,30
Dominican Republic,2025.0,2.0,21.432142857142857,0.0,28
Dominican Republic,2025.0,3.0,21.84193548387097,0.004838709677419356,31
Dominican Republic,2025.0,4.0,22.546666666666667,0.0033333333333333335,30
Dominican Republic,2025.0,5.0,23.351612903225806,0.004193548387096774,31
Dominican Republic,2025.0,6.0,23.970000000000002,0.0033333333333333335,30
Dominican Republic,2025.0,7.0,24.270967741935483,0.0,31
Dominican Republic,2025.0,8.0,25.08709677419355,0.0,31
Dominican Republic,2025.0,9.0,25.14333333333333,0.0,30
Dominican Republic,2025.0,10.0,24.65806451612903,0.004838709677419356,31
Dominican Republic,2025.0,11.0,23.476666666666667,0.0,30
Dominican Republic,2025.0,12.0,22.393548387096775,0.0,31
Dominican Republic,2026.0,1.0,21.813333333333333,0.0,30
Dominican Republic,2026.0,2.0,21.75,0.0,28
Dominican Republic,2026.0,3.0,21.887096774193548,0.0016129032258064516,31
Dominican Republic,2026.0,4.0,22.983333333333334,0.011000000000000001,30
Dominican Republic,2026.0,5.0,24.106451612903225,0.025806451612903226,31
Dominican Republic,2026.0,6.0,25.147058823529413,0.027647058823529413,17
Ecuador,2024.0,5.0,15.229411764705882,0.011764705882352941,17
Ecuador,2024.0,6.0,13.266666666666667,0.009333333333333334,30
Ecuador,2024.0,7.0,10.703448275862069,0.0006896551724137932,29
Ecuador,2024.0,8.0,9.574193548387097,0.0,31
Ecuador,2024.0,9.0,10.35,0.0033333333333333335,30
Ecuador,2024.0,10.0,10.76,0.013666666666666667,30
Ecuador,2024.0,11.0,10.386206896551723,0.011724137931034483,29
Ecuador,2024.0,12.0,10.316129032258065,0.024193548387096774,31
Ecuador,2025.0,1.0,9.843333333333334,0.02266666666666667,30
Ecuador,2025.0,2.0,10.235714285714286,0.028928571428571432,28
Ecuador,2025.0,3.0,9.873333333333333,0.021666666666666667,30
Ecuador,2025.0,4.0,10.013333333333332,0.018333333333333333,30
Ecuador,2025.0,5.0,9.896666666666667,0.011000000000000001,30
Ecuador,2025.0,6.0,9.346666666666666,0.005,30
Ecuador,2025.0,7.0,9.041935483870969,0.004193548387096774,31
Ecuador,2025.0,8.0,9.264516129032257,0.0006451612903225806,31
Ecuador,2025.0,9.0,10.146666666666667,0.004333333333333333,30
Ecuador,2025.0,10.0,10.351612903225806,0.02064516129032258,31
Ecuador,2025.0,11.0,10.626666666666667,0.030333333333333334,30
Ecuador,2025.0,12.0,10.790322580645162,0.025806451612903226,31
Ecuador,2026.0,1.0,10.886666666666667,0.037000000000000005,30
Ecuador,2026.0,2.0,11.203571428571427,0.03357142857142857,28
Ecuador,2026.0,3.0,11.57,0.03266666666666667,30
Ecuador,2026.0,4.0,10.683333333333334,0.02266666666666667,30
Ecuador,2026.0,5.0,10.03225806451613,0.004838709677419355,31
Ecuador,2026.0,6.0,9.670588235294119,0.015294117647058824,17
Egypt,2024.0,5.0,33.588235294117645,0.0,17
Egypt,2024.0,6.0,37.84666666666667,0.0,30
Egypt,2024.0,7.0,37.5,0.0,28
Egypt,2024.0,8.0,36.806451612903224,0.0,31
Egypt,2024.0,9.0,32.70666666666667,0.0,30
Egypt,2024.0,10.0,27.903225806451612,0.0,31
Egypt,2024.0,11.0,22.006666666666668,0.0016666666666666668,30
Egypt,2024.0,12.0,19.596774193548388,0.0,31
Egypt,2025.0,1.0,19.35483870967742,0.0,31
Egypt,2025.0,2.0,16.87857142857143,0.002142857142857143,28
Egypt,2025.0,3.0,22.812903225806455,0.0,31
Egypt,2025.0,4.0,24.17,0.0,30
Egypt,2025.0,5.0,28.43548387096774,0.0,31
Egypt,2025.0,6.0,29.103333333333335,0.0,30
Egypt,2025.0,7.0,32.44193548387097,0.0,31
Egypt,2025.0,8.0,31.03548387096774,0.0,31
Egypt,2025.0,9.0,27.683333333333334,0.0,30
Egypt,2025.0,10.0,25.032258064516128,0.0,31
Egypt,2025.0,11.0,21.990000000000002,0.0006666666666666666,30
Egypt,2025.0,12.0,16.164516129032258,0.0012903225806451613,31
Egypt,2026.0,1.0,14.729999999999999,0.0,30
Egypt,2026.0,2.0,17.232142857142858,0.0007142857142857143,28
Egypt,2026.0,3.0,15.996551724137932,0.0010344827586206897,29
Egypt,2026.0,4.0,19.763333333333332,0.0023333333333333335,30
Egypt,2026.0,5.0,23.241935483870968,0.0,31
Egypt,2026.0,6.0,26.323529411764707,0.0,17
El Salvador,2024.0,5.0,26.764705882352942,0.008823529411764707,17
El Salvador,2024.0,6.0,24.127586206896552,0.02931034482758621,29
El Salvador,2024.0,7.0,23.039285714285715,0.006071428571428572,28
El Salvador,2024.0,8.0,21.187096774193545,0.005161290322580645,31
El Salvador,2024.0,9.0,23.57,0.02033333333333333,30
El Salvador,2024.0,10.0,20.916666666666668,0.013333333333333334,30
El Salvador,2024.0,11.0,19.93448275862069,0.012758620689655172,29
El Salvador,2024.0,12.0,19.274193548387096,0.0006451612903225806,31
El Salvador,2025.0,1.0,23.52,0.0,30
El Salvador,2025.0,2.0,24.428571428571427,0.002857142857142857,28
El Salvador,2025.0,3.0,25.038709677419355,0.006129032258064516,31
El Salvador,2025.0,4.0,25.876666666666665,0.017666666666666667,30
El Salvador,2025.0,5.0,25.913333333333334,0.024000000000000004,30
El Salvador,2025.0,6.0,24.09,0.028333333333333335,30
El Salvador,2025.0,7.0,24.370967741935484,0.016129032258064516,31
El Salvador,2025.0,8.0,24.812903225806455,0.02870967741935484,31
El Salvador,2025.0,9.0,24.983333333333334,0.035666666666666666,30
El Salvador,2025.0,10.0,24.393548387096775,0.02838709677419355,31
El Salvador,2025.0,11.0,24.759999999999998,0.0023333333333333335,30
El Salvador,2025.0,12.0,24.641935483870967,0.01064516129032258,31
El Salvador,2026.0,1.0,23.73448275862069,0.0,29
El Salvador,2026.0,2.0,23.86785714285714,0.0,28
El Salvador,2026.0,3.0,21.823333333333334,0.006,30
El Salvador,2026.0,4.0,22.636666666666667,0.023333333333333334,30
El Salvador,2026.0,5.0,23.138709677419353,0.021935483870967745,31
El Salvador,2026.0,6.0,21.929411764705883,0.02882352941176471,17
Equatorial Guinea,2024.0,5.0,30.076470588235296,0.034705882352941184,17
Equatorial Guinea,2024.0,6.0,28.746666666666666,0.046000000000000006,30
Equatorial Guinea,2024.0,7.0,26.486206896551725,0.048275862068965524,29
Equatorial Guinea,2024.0,8.0,25.251612903225805,0.04870967741935484,31
Equatorial Guinea,2024.0,9.0,26.883333333333333,0.045000000000000005,30
Equatorial Guinea,2024.0,10.0,25.74516129032258,0.04645161290322581,31
Equatorial Guinea,2024.0,11.0,27.403333333333332,0.034,30
Equatorial Guinea,2024.0,12.0,27.822580645161292,0.016129032258064516,31
Equatorial Guinea,2025.0,1.0,28.687096774193545,0.01806451612903226,31
Equatorial Guinea,2025.0,2.0,31.0,0.02428571428571429,28
Equatorial Guinea,2025.0,3.0,29.361290322580647,0.03387096774193549,31
Equatorial Guinea,2025.0,4.0,29.136666666666667,0.027333333333333334,30
Equatorial Guinea,2025.0,5.0,28.703225806451613,0.02645161290322581,31
Equatorial Guinea,2025.0,6.0,27.563333333333333,0.04633333333333334,30
Equatorial Guinea,2025.0,7.0,25.938709677419357,0.04741935483870968,31
Equatorial Guinea,2025.0,8.0,25.870967741935484,0.03709677419354839,31
Equatorial Guinea,2025.0,9.0,25.466666666666665,0.04700000000000001,30
Equatorial Guinea,2025.0,10.0,25.490322580645163,0.03645161290322581,31
Equatorial Guinea,2025.0,11.0,26.173333333333336,0.025666666666666667,30
Equatorial Guinea,2025.0,12.0,25.97741935483871,0.02935483870967742,31
Equatorial Guinea,2026.0,1.0,25.46333333333333,0.014333333333333333,30
Equatorial Guinea,2026.0,2.0,25.125,0.025,28
Equatorial Guinea,2026.0,3.0,25.593548387096774,0.023870967741935485,31
Equatorial Guinea,2026.0,4.0,25.69,0.02033333333333333,30
Equatorial Guinea,2026.0,5.0,25.516129032258064,0.030645161290322583,31
Equatorial Guinea,2026.0,6.0,25.13529411764706,0.035882352941176476,17
Eritrea,2024.0,5.0,23.341176470588238,0.009411764705882354,17
Eritrea,2024.0,6.0,25.8,0.015333333333333334,30
Eritrea,2024.0,7.0,22.63103448275862,0.04448275862068966,29
Eritrea,2024.0,8.0,20.312903225806455,0.04838709677419355,31
Eritrea,2024.0,9.0,23.816666666666666,0.016666666666666666,30
Eritrea,2024.0,10.0,22.12258064516129,0.014193548387096775,31
Eritrea,2024.0,11.0,19.736666666666668,0.016,30
Eritrea,2024.0,12.0,17.700000000000003,0.0038709677419354843,31
Eritrea,2025.0,1.0,18.306451612903224,0.005161290322580645,31
Eritrea,2025.0,2.0,19.482142857142858,0.008928571428571428,28
Eritrea,2025.0,3.0,21.229032258064517,0.011290322580645162,31
Eritrea,2025.0,4.0,22.90666666666667,0.0016666666666666668,30
Eritrea,2025.0,5.0,23.970967741935485,0.008064516129032258,31
Eritrea,2025.0,6.0,25.64333333333333,0.0016666666666666668,30
Eritrea,2025.0,7.0,22.629032258064516,0.02967741935483871,31
Eritrea,2025.0,8.0,20.95483870967742,0.034516129032258064,31
Eritrea,2025.0,9.0,23.17,0.012666666666666666,30
Eritrea,2025.0,10.0,20.85483870967742,0.008064516129032258,31
Eritrea,2025.0,11.0,20.966666666666665,0.0023333333333333335,30
Eritrea,2025.0,12.0,19.990322580645163,0.0016129032258064516,31
Eritrea,2026.0,1.0,17.513333333333332,0.0033333333333333335,30
Eritrea,2026.0,2.0,16.210714285714285,0.0032142857142857142,28
Eritrea,2026.0,3.0,17.42258064516129,0.0012903225806451613,31
Eritrea,2026.0,4.0,19.453333333333333,0.0,30
Eritrea,2026.0,5.0,21.79032258064516,0.0016129032258064516,31
Eritrea,2026.0,6.0,23.88823529411765,0.0,17
Estonia,2024.0,5.0,21.529411764705884,0.011764705882352941,17
Estonia,2024.0,6.0,19.366666666666667,0.011666666666666667,30
Estonia,2024.0,7.0,20.785714285714285,0.023214285714285715,28
Estonia,2024.0,8.0,20.80322580645161,0.01806451612903226,31
Estonia,2024.0,9.0,18.720000000000002,0.011000000000000001,30
Estonia,2024.0,10.0,10.567741935483872,0.011935483870967743,31
Estonia,2024.0,11.0,5.0233333333333325,0.023000000000000003,30
Estonia,2024.0,12.0,2.0935483870967744,0.02032258064516129,31
Estonia,2025.0,1.0,1.4677419354838714,0.020967741935483872,31
Estonia,2025.0,2.0,-0.6464285714285702,0.009285714285714286,28
Estonia,2025.0,3.0,4.609677419354839,0.005161290322580645,31
Estonia,2025.0,4.0,7.666666666666667,0.009333333333333334,30
Estonia,2025.0,5.0,11.380645161290323,0.0064516129032258064,31
Estonia,2025.0,6.0,15.996666666666666,0.019000000000000003,30
Estonia,2025.0,7.0,21.780645161290323,0.01741935483870968,31
Estonia,2025.0,8.0,17.22258064516129,0.022580645161290325,31
Estonia,2025.0,9.0,14.943333333333333,0.018000000000000002,30
Estonia,2025.0,10.0,7.109677419354839,0.01870967741935484,31
Estonia,2025.0,11.0,4.216666666666667,0.01566666666666667,30
Estonia,2025.0,12.0,2.9354838709677424,0.012903225806451613,31
Estonia,2026.0,1.0,-2.0899999999999963,0.011333333333333334,30
